year,period,sector,role_family,role,occupation_proxy,historical_role_status,ict_employment,ict_employment_share_pct,total_employment,labour_force_participation_rate_pct,employment_to_population_ratio_pct,unemployment_rate_pct,tertiary_employment_count,role_demand_index,role_share_within_ict_pct,role_employment_proxy,emergence_year,data_basis,synthetic_flag,target_role_demand_index_1y,target_role_demand_index_2y,target_role_demand_6m,note_6m
2010,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,5625.0,0.25,2250000.0,26.5,20.7,22.0,950000.0,17.69,4.039,227.2,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,17.4,17.98,,No sub-annual data available
2011,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,100.0,23.103,1718.9,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2011,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,1.59,0.368,27.4,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.46,1.38,,No sub-annual data available
2011,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,1.44,0.333,24.8,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.31,1.26,,No sub-annual data available
2011,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,1.22,0.282,21.0,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.11,1.08,,No sub-annual data available
2011,annual,ICT,Software Development,Mobile App Developer,Applications programmers,historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.91,0.21,15.6,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.84,0.82,,No sub-annual data available
2011,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,44.49,10.28,764.8,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,44.87,47.06,,No sub-annual data available
2011,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.95,0.22,16.4,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.9,0.89,,No sub-annual data available
2011,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.51,0.117,8.7,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.48,0.47,,No sub-annual data available
2011,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.34,0.078,5.8,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.33,0.32,,No sub-annual data available
2011,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,36.51,8.435,627.6,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,37.56,38.17,,No sub-annual data available
2011,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,47.4,10.95,814.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,48.27,48.53,,No sub-annual data available
2011,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,43.63,10.081,750.0,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.87,43.87,,No sub-annual data available
2011,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,60.24,13.917,1035.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,59.85,59.96,,No sub-annual data available
2011,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,53.17,12.285,914.0,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,52.43,52.98,,No sub-annual data available
2011,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.23,0.054,4.0,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.21,0.21,,No sub-annual data available
2011,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.18,0.042,3.1,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.16,0.16,,No sub-annual data available
2011,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.31,0.072,5.4,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.29,0.28,,No sub-annual data available
2011,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,22.14,5.115,380.6,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,22.5,23.61,,No sub-annual data available
2011,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,0.15,0.035,2.6,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.14,0.13,,No sub-annual data available
2011,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,7440.0,0.32,2325000.0,27.0,21.3,21.5,1000000.0,17.4,4.02,299.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,17.98,18.61,,No sub-annual data available
2012,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,100.0,23.011,2209.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2012,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,1.46,0.335,32.2,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.38,1.34,,No sub-annual data available
2012,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,1.31,0.302,29.0,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.26,40.11,,No sub-annual data available
2012,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,1.11,0.256,24.6,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.08,1.07,,No sub-annual data available
2012,annual,ICT,Software Development,Mobile App Developer,Applications programmers,historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.84,0.193,18.5,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.82,26.29,,No sub-annual data available
2012,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,44.87,10.326,991.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,47.06,47.84,,No sub-annual data available
2012,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.9,0.207,19.9,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.89,0.86,,No sub-annual data available
2012,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.48,0.111,10.7,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.47,0.45,,No sub-annual data available
2012,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.33,0.075,7.2,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.32,0.3,,No sub-annual data available
2012,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,37.56,8.644,829.8,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,38.17,37.41,,No sub-annual data available
2012,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,48.27,11.107,1066.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,48.53,47.77,,No sub-annual data available
2012,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,43.87,10.095,969.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.87,43.63,,No sub-annual data available
2012,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,59.85,13.772,1322.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,59.96,60.43,,No sub-annual data available
2012,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,52.43,12.066,1158.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,52.98,54.04,,No sub-annual data available
2012,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.21,0.049,4.7,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.21,0.2,,No sub-annual data available
2012,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.16,0.038,3.6,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.16,0.16,,No sub-annual data available
2012,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.29,0.067,6.4,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.28,0.28,,No sub-annual data available
2012,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,22.5,5.178,497.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,23.61,23.84,,No sub-annual data available
2012,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,0.14,0.031,3.0,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.13,0.11,,No sub-annual data available
2012,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,9600.0,0.4,2400000.0,27.5,21.7,21.0,1060000.0,17.98,4.138,397.2,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,18.61,18.34,,No sub-annual data available
2013,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,100.0,22.737,2813.7,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2013,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,1.38,0.314,38.9,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.34,1.3,,No sub-annual data available
2013,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,1.26,0.286,35.4,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,40.11,43.33,,No sub-annual data available
2013,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,1.08,0.245,30.3,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.07,1.02,,No sub-annual data available
2013,annual,ICT,Software Development,Mobile App Developer,Applications programmers,historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.82,0.187,23.1,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,26.29,27.73,,No sub-annual data available
2013,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,47.06,10.7,1324.1,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,47.84,46.04,,No sub-annual data available
2013,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.89,0.202,25.0,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.86,0.79,,No sub-annual data available
2013,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.47,0.107,13.2,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.45,0.42,,No sub-annual data available
2013,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.32,0.072,8.9,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.3,0.28,,No sub-annual data available
2013,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,38.17,8.679,1074.0,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,37.41,36.42,,No sub-annual data available
2013,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,48.53,11.035,1365.6,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,47.77,47.12,,No sub-annual data available
2013,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,43.87,9.976,1234.5,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.63,43.51,,No sub-annual data available
2013,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,59.96,13.634,1687.2,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,60.43,60.55,,No sub-annual data available
2013,annual,ICT,IT Operations & Support,IT Support / Help Desk Technician,ICT user support / operations technicians,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,52.98,12.047,1490.8,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,54.04,54.03,,No sub-annual data available
2013,annual,ICT,Cybersecurity,Cybersecurity Analyst / Security Engineer,Related ICT professional/technician categories (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.21,0.047,5.8,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.2,0.2,,No sub-annual data available
2013,annual,ICT,Cloud & DevOps,DevOps / Cloud Engineer,Systems/network/software occupations (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.16,0.037,4.6,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.16,0.15,,No sub-annual data available
2013,annual,ICT,Software Quality,QA / Software Test Engineer,Software and applications developers/analysts n.e.c. (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.28,0.065,8.0,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.28,0.26,,No sub-annual data available
2013,annual,ICT,ICT Management,ICT Manager / IT Manager,ICT service managers,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,23.61,5.369,664.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,23.84,22.84,,No sub-annual data available
2013,annual,ICT,IT Governance & Audit,IT Auditor / IT Governance & Risk,Related ICT/business professional categories (proxy),historical proxy only,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,0.13,0.029,3.6,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.11,0.11,,No sub-annual data available
2013,annual,ICT,Other ICT,Other ICT Technical Roles,Related ICT occupation groups,trackable analytical role,12375.0,0.5,2475000.0,28.0,22.3,20.5,1120000.0,18.61,4.231,523.6,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,18.34,17.58,,No sub-annual data available
2014,annual,ICT,Software Development,Software Developer / Software Engineer,Software developers / applications programmers,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,100.0,19.822,3133.9,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,100.0,100.0,,No sub-annual data available
2014,annual,ICT,Software Development,Backend Developer,Software developers / applications programmers,historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,1.34,0.266,42.1,2016,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.3,40.79,,No sub-annual data available
2014,annual,ICT,Software & Web Development,Frontend / Web Developer,Web and multimedia developers / applications programmers,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,40.11,7.951,1257.1,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.33,44.67,,No sub-annual data available
2014,annual,ICT,Software Development,Full-Stack Developer,Software developers / applications programmers,historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,1.07,0.211,33.4,2018,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,1.02,0.96,,No sub-annual data available
2014,annual,ICT,Software Development,Mobile App Developer,Applications programmers,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,26.29,5.211,823.9,2014,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,27.73,28.17,,No sub-annual data available
2014,annual,ICT,Systems Analysis,Systems Analyst / IT Business Analyst,Systems analysts,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,47.84,9.483,1499.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,46.04,44.36,,No sub-annual data available
2014,annual,ICT,Data & Analytics,Data Analyst,ICT professionals / analysts (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.86,0.17,26.9,2017,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.79,0.75,,No sub-annual data available
2014,annual,ICT,Data & Analytics,Data Engineer,Database/network professionals (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.45,0.089,14.1,2019,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.42,0.4,,No sub-annual data available
2014,annual,ICT,Data & Analytics,Data Scientist,ICT professionals (proxy),historical proxy only,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,0.3,0.059,9.3,2020,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,0.28,0.27,,No sub-annual data available
2014,annual,ICT,Data & Database,Database Administrator,Database designers and administrators,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,37.41,7.415,1172.3,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,36.42,36.64,,No sub-annual data available
2014,annual,ICT,Networks,Network Engineer / Network Administrator,Computer network professionals,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,47.77,9.469,1497.0,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,47.12,47.53,,No sub-annual data available
2014,annual,ICT,Systems & Infrastructure,Systems Administrator,Systems administrators,trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,43.63,8.649,1367.4,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,43.51,43.67,,No sub-annual data available
2014,annual,ICT,IT Operations & Support,IT Officer / ICT Administrator,ICT professionals / ICT technicians (proxy),trackable analytical role,15810.0,0.62,2550000.0,28.5,22.8,20.0,1190000.0,60.43,11.979,1893.9,2010,"NISR EICV/Census estimates, scaled to LFS 2017 anchor",1,60.55,60.16,,No sub-annual data available
